filename	start_time	end_time
Video2019/FARALLON3/FARALLON3_20190531_205054_first.jpg	2019-05-31 20:50:00	2019-05-31 21:20:00
Video2019/FARALLON3/FARALLON3_20190531_212054_first.jpg	2019-05-31 21:20:00	2019-05-31 21:52:00
Video2019/FARALLON3/FARALLON3_20190531_215054_first.jpg	2019-05-31 21:50:00	2019-05-31 22:22:00
Video2019/FARALLON3/FARALLON3_20190531_222054_first.jpg	2019-05-31 22:20:00	2019-05-31 22:38:00
Video2019/FARALLON3/FARALLON3_20190531_223819_first.jpg	2019-05-31 22:38:00	2019-05-31 23:08:00
Video2019/FARALLON3/FARALLON3_20190531_230819_first.jpg	2019-05-31 23:08:00	2019-05-31 23:38:00
Video2019/FARALLON3/FARALLON3_20190531_233819_first.jpg	2019-05-31 23:38:00	2019-06-01 00:00:00
Video2019/FARALLON3/FARALLON3_20190601_000002_first.jpg	2019-06-01 00:00:00	2019-06-01 00:30:00
Video2019/FARALLON3/FARALLON3_20190601_003002_first.jpg	2019-06-01 00:30:00	2019-06-01 01:00:00
Video2019/FARALLON3/FARALLON3_20190601_010002_first.jpg	2019-06-01 01:00:00	2019-06-01 01:30:00
Video2019/FARALLON3/FARALLON3_20190601_013002_first.jpg	2019-06-01 01:30:00	2019-06-01 02:00:00
Video2019/FARALLON3/FARALLON3_20190601_020002_first.jpg	2019-06-01 02:00:00	2019-06-01 02:15:00
Video2019/FARALLON3/FARALLON3_20190601_021548_first.jpg	2019-06-01 02:15:00	2019-06-01 02:45:00
Video2019/FARALLON3/FARALLON3_20190601_024548_first.jpg	2019-06-01 02:45:00	2019-06-01 03:15:00
Video2019/FARALLON3/FARALLON3_20190601_031548_first.jpg	2019-06-01 03:15:00	2019-06-01 03:45:00
Video2019/FARALLON3/FARALLON3_20190601_034548_first.jpg	2019-06-01 03:45:00	2019-06-01 04:15:00
Video2019/FARALLON3/FARALLON3_20190601_041548_first.jpg	2019-06-01 04:15:00	2019-06-01 04:31:00
Video2019/FARALLON3/FARALLON3_20190601_043128_first.jpg	2019-06-01 04:31:00	2019-06-01 05:01:00
Video2019/FARALLON3/FARALLON3_20190601_050128_first.jpg	2019-06-01 05:01:00	2019-06-01 05:31:00
Video2019/FARALLON3/FARALLON3_20190601_053128_first.jpg	2019-06-01 05:31:00	2019-06-01 06:01:00
Video2019/FARALLON3/FARALLON3_20190601_060128_first.jpg	2019-06-01 06:01:00	2019-06-01 06:31:00
Video2019/FARALLON3/FARALLON3_20190601_063128_first.jpg	2019-06-01 06:31:00	2019-06-01 06:47:00
Video2019/FARALLON3/FARALLON3_20190601_064710_first.jpg	2019-06-01 06:47:00	2019-06-01 07:17:00
Video2019/FARALLON3/FARALLON3_20190601_071710_first.jpg	2019-06-01 07:17:00	2019-06-01 07:47:00
Video2019/FARALLON3/FARALLON3_20190601_074710_first.jpg	2019-06-01 07:47:00	2019-06-01 08:17:00
Video2019/FARALLON3/FARALLON3_20190601_081710_first.jpg	2019-06-01 08:17:00	2019-06-01 08:47:00
Video2019/FARALLON3/FARALLON3_20190601_084710_first.jpg	2019-06-01 08:47:00	2019-06-01 09:02:00
Video2019/FARALLON3/FARALLON3_20190601_090251_first.jpg	2019-06-01 09:02:00	2019-06-01 09:32:00
Video2019/FARALLON3/FARALLON3_20190601_093251_first.jpg	2019-06-01 09:32:00	2019-06-01 10:02:00
Video2019/FARALLON3/FARALLON3_20190601_100251_first.jpg	2019-06-01 10:02:00	2019-06-01 10:32:00
Video2019/FARALLON3/FARALLON3_20190601_103251_first.jpg	2019-06-01 10:32:00	2019-06-01 11:02:00
Video2019/FARALLON3/FARALLON3_20190601_110251_first.jpg	2019-06-01 11:02:00	2019-06-01 11:18:00
Video2019/FARALLON3/FARALLON3_20190601_111832_first.jpg	2019-06-01 11:18:00	2019-06-01 11:48:00
Video2019/FARALLON3/FARALLON3_20190601_114832_first.jpg	2019-06-01 11:48:00	2019-06-01 12:18:00
Video2019/FARALLON3/FARALLON3_20190601_121832_first.jpg	2019-06-01 12:18:00	2019-06-01 12:48:00
Video2019/FARALLON3/FARALLON3_20190601_124832_first.jpg	2019-06-01 12:48:00	2019-06-01 13:18:00
Video2019/FARALLON3/FARALLON3_20190601_131832_first.jpg	2019-06-01 13:18:00	2019-06-01 13:34:00
Video2019/FARALLON3/FARALLON3_20190601_133413_first.jpg	2019-06-01 13:34:00	2019-06-01 14:04:00
Video2019/FARALLON3/FARALLON3_20190601_140413_first.jpg	2019-06-01 14:04:00	2019-06-01 14:34:00
Video2019/FARALLON3/FARALLON3_20190601_143413_first.jpg	2019-06-01 14:34:00	2019-06-01 15:04:00
Video2019/FARALLON3/FARALLON3_20190601_150413_first.jpg	2019-06-01 15:04:00	2019-06-01 15:34:00
Video2019/FARALLON3/FARALLON3_20190601_153413_first.jpg	2019-06-01 15:34:00	2019-06-01 15:49:00
Video2019/FARALLON3/FARALLON3_20190601_154955_first.jpg	2019-06-01 15:49:00	2019-06-01 16:19:00
Video2019/FARALLON3/FARALLON3_20190601_161955_first.jpg	2019-06-01 16:19:00	2019-06-01 16:49:00
Video2019/FARALLON3/FARALLON3_20190601_164955_first.jpg	2019-06-01 16:49:00	2019-06-01 17:19:00
Video2019/FARALLON3/FARALLON3_20190601_171955_first.jpg	2019-06-01 17:19:00	2019-06-01 17:49:00
Video2019/FARALLON3/FARALLON3_20190601_174955_first.jpg	2019-06-01 17:49:00	2019-06-01 18:05:00
Video2019/FARALLON3/FARALLON3_20190601_180535_first.jpg	2019-06-01 18:05:00	2019-06-01 18:35:00
Video2019/FARALLON3/FARALLON3_20190601_183535_first.jpg	2019-06-01 18:35:00	2019-06-01 19:05:00
Video2019/FARALLON3/FARALLON3_20190601_190535_first.jpg	2019-06-01 19:05:00	2019-06-01 19:35:00
Video2019/FARALLON3/FARALLON3_20190601_193535_first.jpg	2019-06-01 19:35:00	2019-06-01 20:05:00
Video2019/FARALLON3/FARALLON3_20190601_200535_first.jpg	2019-06-01 20:05:00	2019-06-01 20:21:00
Video2019/FARALLON3/FARALLON3_20190601_202113_first.jpg	2019-06-01 20:21:00	2019-06-01 20:51:00
Video2019/FARALLON3/FARALLON3_20190601_205113_first.jpg	2019-06-01 20:51:00	2019-06-01 21:21:00
Video2019/FARALLON3/FARALLON3_20190601_212113_first.jpg	2019-06-01 21:21:00	2019-06-01 21:51:00
Video2019/FARALLON3/FARALLON3_20190601_215113_first.jpg	2019-06-01 21:51:00	2019-06-01 22:21:00
Video2019/FARALLON3/FARALLON3_20190601_222113_first.jpg	2019-06-01 22:21:00	2019-06-01 22:36:00
Video2019/FARALLON3/FARALLON3_20190601_223654_first.jpg	2019-06-01 22:36:00	2019-06-01 23:06:00
Video2019/FARALLON3/FARALLON3_20190601_230654_first.jpg	2019-06-01 23:06:00	2019-06-01 23:36:00
Video2019/FARALLON3/FARALLON3_20190601_233654_first.jpg	2019-06-01 23:36:00	2019-06-02 00:00:00
Video2019/FARALLON3/FARALLON3_20190602_000002_first.jpg	2019-06-02 00:00:00	2019-06-02 00:30:00
Video2019/FARALLON3/FARALLON3_20190602_003002_first.jpg	2019-06-02 00:30:00	2019-06-02 01:00:00
Video2019/FARALLON3/FARALLON3_20190602_010002_first.jpg	2019-06-02 01:00:00	2019-06-02 01:30:00
Video2019/FARALLON3/FARALLON3_20190602_013002_first.jpg	2019-06-02 01:30:00	2019-06-02 02:00:00
Video2019/FARALLON3/FARALLON3_20190602_020002_first.jpg	2019-06-02 02:00:00	2019-06-02 02:15:00
Video2019/FARALLON3/FARALLON3_20190602_021547_first.jpg	2019-06-02 02:15:00	2019-06-02 02:45:00
Video2019/FARALLON3/FARALLON3_20190602_024547_first.jpg	2019-06-02 02:45:00	2019-06-02 03:15:00
Video2019/FARALLON3/FARALLON3_20190602_031547_first.jpg	2019-06-02 03:15:00	2019-06-02 03:45:00
Video2019/FARALLON3/FARALLON3_20190602_034547_first.jpg	2019-06-02 03:45:00	2019-06-02 04:15:00
Video2019/FARALLON3/FARALLON3_20190602_041547_first.jpg	2019-06-02 04:15:00	2019-06-02 04:31:00
Video2019/FARALLON3/FARALLON3_20190602_043128_first.jpg	2019-06-02 04:31:00	2019-06-02 05:01:00
Video2019/FARALLON3/FARALLON3_20190602_050128_first.jpg	2019-06-02 05:01:00	2019-06-02 05:31:00
Video2019/FARALLON3/FARALLON3_20190602_053128_first.jpg	2019-06-02 05:31:00	2019-06-02 06:01:00
Video2019/FARALLON3/FARALLON3_20190602_060128_first.jpg	2019-06-02 06:01:00	2019-06-02 06:31:00
Video2019/FARALLON3/FARALLON3_20190602_063128_first.jpg	2019-06-02 06:31:00	2019-06-02 06:47:00
Video2019/FARALLON3/FARALLON3_20190602_064707_first.jpg	2019-06-02 06:47:00	2019-06-02 07:17:00
Video2019/FARALLON3/FARALLON3_20190602_071707_first.jpg	2019-06-02 07:17:00	2019-06-02 07:47:00
Video2019/FARALLON3/FARALLON3_20190602_074707_first.jpg	2019-06-02 07:47:00	2019-06-02 08:17:00
Video2019/FARALLON3/FARALLON3_20190602_081707_first.jpg	2019-06-02 08:17:00	2019-06-02 08:47:00
Video2019/FARALLON3/FARALLON3_20190602_084707_first.jpg	2019-06-02 08:47:00	2019-06-02 09:02:00
Video2019/FARALLON3/FARALLON3_20190602_090246_first.jpg	2019-06-02 09:02:00	2019-06-02 09:32:00
Video2019/FARALLON3/FARALLON3_20190602_093246_first.jpg	2019-06-02 09:32:00	2019-06-02 10:02:00
Video2019/FARALLON3/FARALLON3_20190602_100246_first.jpg	2019-06-02 10:02:00	2019-06-02 10:32:00
Video2019/FARALLON3/FARALLON3_20190602_103246_first.jpg	2019-06-02 10:32:00	2019-06-02 11:02:00
Video2019/FARALLON3/FARALLON3_20190602_110246_first.jpg	2019-06-02 11:02:00	2019-06-02 11:18:00
Video2019/FARALLON3/FARALLON3_20190602_111822_first.jpg	2019-06-02 11:18:00	2019-06-02 11:48:00
Video2019/FARALLON3/FARALLON3_20190602_114822_first.jpg	2019-06-02 11:48:00	2019-06-02 12:18:00
Video2019/FARALLON3/FARALLON3_20190602_121822_first.jpg	2019-06-02 12:18:00	2019-06-02 12:48:00
Video2019/FARALLON3/FARALLON3_20190602_124822_first.jpg	2019-06-02 12:48:00	2019-06-02 13:18:00
Video2019/FARALLON3/FARALLON3_20190602_131822_first.jpg	2019-06-02 13:18:00	2019-06-02 13:34:00
Video2019/FARALLON3/FARALLON3_20190602_133400_first.jpg	2019-06-02 13:34:00	2019-06-02 14:04:00
Video2019/FARALLON3/FARALLON3_20190602_140400_first.jpg	2019-06-02 14:04:00	2019-06-02 14:34:00
Video2019/FARALLON3/FARALLON3_20190602_143400_first.jpg	2019-06-02 14:34:00	2019-06-02 15:04:00
Video2019/FARALLON3/FARALLON3_20190602_150400_first.jpg	2019-06-02 15:04:00	2019-06-02 15:34:00
Video2019/FARALLON3/FARALLON3_20190602_153400_first.jpg	2019-06-02 15:34:00	2019-06-02 15:49:00
Video2019/FARALLON3/FARALLON3_20190602_154936_first.jpg	2019-06-02 15:49:00	2019-06-02 16:19:00
Video2019/FARALLON3/FARALLON3_20190602_161936_first.jpg	2019-06-02 16:19:00	2019-06-02 16:49:00
Video2019/FARALLON3/FARALLON3_20190602_164936_first.jpg	2019-06-02 16:49:00	2019-06-02 17:19:00
Video2019/FARALLON3/FARALLON3_20190602_171936_first.jpg	2019-06-02 17:19:00	2019-06-02 17:49:00
Video2019/FARALLON3/FARALLON3_20190602_174936_first.jpg	2019-06-02 17:49:00	2019-06-02 18:05:00
Video2019/FARALLON3/FARALLON3_20190602_180515_first.jpg	2019-06-02 18:05:00	2019-06-02 18:35:00
Video2019/FARALLON3/FARALLON3_20190602_183515_first.jpg	2019-06-02 18:35:00	2019-06-02 19:05:00
Video2019/FARALLON3/FARALLON3_20190602_190515_first.jpg	2019-06-02 19:05:00	2019-06-02 19:35:00
Video2019/FARALLON3/FARALLON3_20190602_193515_first.jpg	2019-06-02 19:35:00	2019-06-02 20:05:00
Video2019/FARALLON3/FARALLON3_20190602_200515_first.jpg	2019-06-02 20:05:00	2019-06-02 20:20:00
Video2019/FARALLON3/FARALLON3_20190602_202049_first.jpg	2019-06-02 20:20:00	2019-06-02 20:50:00
Video2019/FARALLON3/FARALLON3_20190602_205049_first.jpg	2019-06-02 20:50:00	2019-06-02 21:20:00
Video2019/FARALLON3/FARALLON3_20190602_212049_first.jpg	2019-06-02 21:20:00	2019-06-02 21:50:00
Video2019/FARALLON3/FARALLON3_20190602_215049_first.jpg	2019-06-02 21:50:00	2019-06-02 22:20:00
Video2019/FARALLON3/FARALLON3_20190602_222049_first.jpg	2019-06-02 22:20:00	2019-06-02 22:36:00
Video2019/FARALLON3/FARALLON3_20190602_223626_first.jpg	2019-06-02 22:36:00	2019-06-02 23:06:00
Video2019/FARALLON3/FARALLON3_20190602_230626_first.jpg	2019-06-02 23:06:00	2019-06-02 23:36:00
Video2019/FARALLON3/FARALLON3_20190602_233626_first.jpg	2019-06-02 23:36:00	2019-06-03 00:00:00
Video2019/FARALLON3/FARALLON3_20190603_000001_first.jpg	2019-06-03 00:00:00	2019-06-03 00:30:00
Video2019/FARALLON3/FARALLON3_20190603_003001_first.jpg	2019-06-03 00:30:00	2019-06-03 01:00:00
Video2019/FARALLON3/FARALLON3_20190603_010001_first.jpg	2019-06-03 01:00:00	2019-06-03 01:30:00
Video2019/FARALLON3/FARALLON3_20190603_013001_first.jpg	2019-06-03 01:30:00	2019-06-03 02:00:00
Video2019/FARALLON3/FARALLON3_20190603_020001_first.jpg	2019-06-03 02:00:00	2019-06-03 02:15:00
Video2019/FARALLON3/FARALLON3_20190603_021547_first.jpg	2019-06-03 02:15:00	2019-06-03 02:45:00
Video2019/FARALLON3/FARALLON3_20190603_024547_first.jpg	2019-06-03 02:45:00	2019-06-03 03:15:00
Video2019/FARALLON3/FARALLON3_20190603_031547_first.jpg	2019-06-03 03:15:00	2019-06-03 03:45:00
Video2019/FARALLON3/FARALLON3_20190603_034547_first.jpg	2019-06-03 03:45:00	2019-06-03 04:15:00
Video2019/FARALLON3/FARALLON3_20190603_041547_first.jpg	2019-06-03 04:15:00	2019-06-03 04:31:00
Video2019/FARALLON3/FARALLON3_20190603_043129_first.jpg	2019-06-03 04:31:00	2019-06-03 05:01:00
Video2019/FARALLON3/FARALLON3_20190603_050129_first.jpg	2019-06-03 05:01:00	2019-06-03 05:31:00
Video2019/FARALLON3/FARALLON3_20190603_053129_first.jpg	2019-06-03 05:31:00	2019-06-03 06:01:00
Video2019/FARALLON3/FARALLON3_20190603_060129_first.jpg	2019-06-03 06:01:00	2019-06-03 06:31:00
Video2019/FARALLON3/FARALLON3_20190603_063129_first.jpg	2019-06-03 06:31:00	2019-06-03 06:47:00
Video2019/FARALLON3/FARALLON3_20190603_064712_first.jpg	2019-06-03 06:47:00	2019-06-03 07:17:00
Video2019/FARALLON3/FARALLON3_20190603_071712_first.jpg	2019-06-03 07:17:00	2019-06-03 07:47:00
Video2019/FARALLON3/FARALLON3_20190603_074712_first.jpg	2019-06-03 07:47:00	2019-06-03 08:17:00
Video2019/FARALLON3/FARALLON3_20190603_081712_first.jpg	2019-06-03 08:17:00	2019-06-03 08:47:00
Video2019/FARALLON3/FARALLON3_20190603_084712_first.jpg	2019-06-03 08:47:00	2019-06-03 09:02:00
Video2019/FARALLON3/FARALLON3_20190603_090257_first.jpg	2019-06-03 09:02:00	2019-06-03 09:32:00
Video2019/FARALLON3/FARALLON3_20190603_093257_first.jpg	2019-06-03 09:32:00	2019-06-03 10:02:00
Video2019/FARALLON3/FARALLON3_20190603_100257_first.jpg	2019-06-03 10:02:00	2019-06-03 10:32:00
Video2019/FARALLON3/FARALLON3_20190603_103257_first.jpg	2019-06-03 10:32:00	2019-06-03 11:02:00
Video2019/FARALLON3/FARALLON3_20190603_110257_first.jpg	2019-06-03 11:02:00	2019-06-03 11:18:00
Video2019/FARALLON3/FARALLON3_20190603_111841_first.jpg	2019-06-03 11:18:00	2019-06-03 11:48:00
Video2019/FARALLON3/FARALLON3_20190603_114841_first.jpg	2019-06-03 11:48:00	2019-06-03 12:18:00
Video2019/FARALLON3/FARALLON3_20190603_121841_first.jpg	2019-06-03 12:18:00	2019-06-03 12:48:00
Video2019/FARALLON3/FARALLON3_20190603_124841_first.jpg	2019-06-03 12:48:00	2019-06-03 13:18:00
Video2019/FARALLON3/FARALLON3_20190603_131841_first.jpg	2019-06-03 13:18:00	2019-06-03 13:34:00
Video2019/FARALLON3/FARALLON3_20190603_133424_first.jpg	2019-06-03 13:34:00	2019-06-03 14:04:00
Video2019/FARALLON3/FARALLON3_20190603_140424_first.jpg	2019-06-03 14:04:00	2019-06-03 14:34:00
Video2019/FARALLON3/FARALLON3_20190603_143424_first.jpg	2019-06-03 14:34:00	2019-06-03 15:04:00
Video2019/FARALLON3/FARALLON3_20190603_150424_first.jpg	2019-06-03 15:04:00	2019-06-03 15:34:00
Video2019/FARALLON3/FARALLON3_20190603_153424_first.jpg	2019-06-03 15:34:00	2019-06-03 15:50:00
Video2019/FARALLON3/FARALLON3_20190603_155007_first.jpg	2019-06-03 15:50:00	2019-06-03 16:20:00
Video2019/FARALLON3/FARALLON3_20190603_162007_first.jpg	2019-06-03 16:20:00	2019-06-03 16:50:00
Video2019/FARALLON3/FARALLON3_20190603_165007_first.jpg	2019-06-03 16:50:00	2019-06-03 17:20:00
Video2019/FARALLON3/FARALLON3_20190603_172007_first.jpg	2019-06-03 17:20:00	2019-06-03 17:50:00
Video2019/FARALLON3/FARALLON3_20190603_175007_first.jpg	2019-06-03 17:50:00	2019-06-03 18:05:00
Video2019/FARALLON3/FARALLON3_20190603_180550_first.jpg	2019-06-03 18:05:00	2019-06-03 18:35:00
Video2019/FARALLON3/FARALLON3_20190603_183550_first.jpg	2019-06-03 18:35:00	2019-06-03 19:05:00
Video2019/FARALLON3/FARALLON3_20190603_190550_first.jpg	2019-06-03 19:05:00	2019-06-03 19:35:00
Video2019/FARALLON3/FARALLON3_20190603_193550_first.jpg	2019-06-03 19:35:00	2019-06-03 20:05:00
Video2019/FARALLON3/FARALLON3_20190603_200550_first.jpg	2019-06-03 20:05:00	2019-06-03 20:21:00
Video2019/FARALLON3/FARALLON3_20190603_202135_first.jpg	2019-06-03 20:21:00	2019-06-03 20:51:00
Video2019/FARALLON3/FARALLON3_20190603_205135_first.jpg	2019-06-03 20:51:00	2019-06-03 21:21:00
Video2019/FARALLON3/FARALLON3_20190603_212135_first.jpg	2019-06-03 21:21:00	2019-06-03 21:51:00
Video2019/FARALLON3/FARALLON3_20190603_215135_first.jpg	2019-06-03 21:51:00	2019-06-03 22:21:00
Video2019/FARALLON3/FARALLON3_20190603_222135_first.jpg	2019-06-03 22:21:00	2019-06-03 22:37:00
Video2019/FARALLON3/FARALLON3_20190603_223717_first.jpg	2019-06-03 22:37:00	2019-06-03 23:07:00
Video2019/FARALLON3/FARALLON3_20190603_230717_first.jpg	2019-06-03 23:07:00	2019-06-03 23:37:00
Video2019/FARALLON3/FARALLON3_20190603_233717_first.jpg	2019-06-03 23:37:00	2019-06-04 00:00:00
Video2019/FARALLON3/FARALLON3_20190604_000003_first.jpg	2019-06-04 00:00:00	2019-06-04 00:30:00
Video2019/FARALLON3/FARALLON3_20190604_003003_first.jpg	2019-06-04 00:30:00	2019-06-04 01:00:00
Video2019/FARALLON3/FARALLON3_20190604_010003_first.jpg	2019-06-04 01:00:00	2019-06-04 01:30:00
Video2019/FARALLON3/FARALLON3_20190604_013003_first.jpg	2019-06-04 01:30:00	2019-06-04 02:00:00
Video2019/FARALLON3/FARALLON3_20190604_020003_first.jpg	2019-06-04 02:00:00	2019-06-04 02:15:00
Video2019/FARALLON3/FARALLON3_20190604_021550_first.jpg	2019-06-04 02:15:00	2019-06-04 02:45:00
Video2019/FARALLON3/FARALLON3_20190604_024550_first.jpg	2019-06-04 02:45:00	2019-06-04 03:15:00
Video2019/FARALLON3/FARALLON3_20190604_031550_first.jpg	2019-06-04 03:15:00	2019-06-04 03:45:00
Video2019/FARALLON3/FARALLON3_20190604_034550_first.jpg	2019-06-04 03:45:00	2019-06-04 04:15:00
Video2019/FARALLON3/FARALLON3_20190604_041550_first.jpg	2019-06-04 04:15:00	2019-06-04 04:31:00
Video2019/FARALLON3/FARALLON3_20190604_043132_first.jpg	2019-06-04 04:31:00	2019-06-04 05:01:00
Video2019/FARALLON3/FARALLON3_20190604_050132_first.jpg	2019-06-04 05:01:00	2019-06-04 05:31:00
Video2019/FARALLON3/FARALLON3_20190604_053132_first.jpg	2019-06-04 05:31:00	2019-06-04 06:01:00
Video2019/FARALLON3/FARALLON3_20190604_060132_first.jpg	2019-06-04 06:01:00	2019-06-04 06:31:00
Video2019/FARALLON3/FARALLON3_20190604_063132_first.jpg	2019-06-04 06:31:00	2019-06-04 06:47:00
Video2019/FARALLON3/FARALLON3_20190604_064711_first.jpg	2019-06-04 06:47:00	2019-06-04 07:17:00
Video2019/FARALLON3/FARALLON3_20190604_071711_first.jpg	2019-06-04 07:17:00	2019-06-04 07:47:00
Video2019/FARALLON3/FARALLON3_20190604_074711_first.jpg	2019-06-04 07:47:00	2019-06-04 08:17:00
Video2019/FARALLON3/FARALLON3_20190604_081711_first.jpg	2019-06-04 08:17:00	2019-06-04 08:47:00
Video2019/FARALLON3/FARALLON3_20190604_084711_first.jpg	2019-06-04 08:47:00	2019-06-04 09:02:00
Video2019/FARALLON3/FARALLON3_20190604_090254_first.jpg	2019-06-04 09:02:00	2019-06-04 09:32:00
Video2019/FARALLON3/FARALLON3_20190604_093254_first.jpg	2019-06-04 09:32:00	2019-06-04 10:02:00
Video2019/FARALLON3/FARALLON3_20190604_100254_first.jpg	2019-06-04 10:02:00	2019-06-04 10:32:00
Video2019/FARALLON3/FARALLON3_20190604_103254_first.jpg	2019-06-04 10:32:00	2019-06-04 11:02:00
Video2019/FARALLON3/FARALLON3_20190604_110254_first.jpg	2019-06-04 11:02:00	2019-06-04 11:18:00
Video2019/FARALLON3/FARALLON3_20190604_111835_first.jpg	2019-06-04 11:18:00	2019-06-04 11:48:00
Video2019/FARALLON3/FARALLON3_20190604_114835_first.jpg	2019-06-04 11:48:00	2019-06-04 12:18:00
Video2019/FARALLON3/FARALLON3_20190604_121835_first.jpg	2019-06-04 12:18:00	2019-06-04 12:48:00
Video2019/FARALLON3/FARALLON3_20190604_124835_first.jpg	2019-06-04 12:48:00	2019-06-04 13:18:00
Video2019/FARALLON3/FARALLON3_20190604_131835_first.jpg	2019-06-04 13:18:00	2019-06-04 13:34:00
Video2019/FARALLON3/FARALLON3_20190604_133419_first.jpg	2019-06-04 13:34:00	2019-06-04 14:04:00
Video2019/FARALLON3/FARALLON3_20190604_140419_first.jpg	2019-06-04 14:04:00	2019-06-04 14:34:00
Video2019/FARALLON3/FARALLON3_20190604_143419_first.jpg	2019-06-04 14:34:00	2019-06-04 15:04:00
Video2019/FARALLON3/FARALLON3_20190604_150419_first.jpg	2019-06-04 15:04:00	2019-06-04 16:58:00
Video2019/FARALLON3/FARALLON3_20190604_165858_first.jpg	2019-06-04 16:58:00	2019-06-04 17:36:49
Video2019/FARALLON3/FARALLON3_20190604_173918_first.jpg	2019-06-04 17:39:00	2019-06-04 18:09:00
Video2019/FARALLON3/FARALLON3_20190604_180918_first.jpg	2019-06-04 18:09:00	2019-06-04 18:39:00
Video2019/FARALLON3/FARALLON3_20190604_183918_first.jpg	2019-06-04 18:39:00	2019-06-04 19:09:00
Video2019/FARALLON3/FARALLON3_20190604_190918_first.jpg	2019-06-04 19:09:00	2019-06-04 19:39:00
Video2019/FARALLON3/FARALLON3_20190604_193918_first.jpg	2019-06-04 19:39:00	2019-06-04 19:55:00
Video2019/FARALLON3/FARALLON3_20190604_195506_first.jpg	2019-06-04 19:55:00	2019-06-04 20:25:00
Video2019/FARALLON3/FARALLON3_20190604_202506_first.jpg	2019-06-04 20:25:00	2019-06-04 20:55:00
Video2019/FARALLON3/FARALLON3_20190604_205506_first.jpg	2019-06-04 20:55:00	2019-06-04 21:25:00
Video2019/FARALLON3/FARALLON3_20190604_212506_first.jpg	2019-06-04 21:25:00	2019-06-04 21:55:00
Video2019/FARALLON3/FARALLON3_20190604_215506_first.jpg	2019-06-04 21:55:00	2019-06-04 22:10:00
Video2019/FARALLON3/FARALLON3_20190604_221049_first.jpg	2019-06-04 22:10:00	2019-06-04 22:40:00
Video2019/FARALLON3/FARALLON3_20190604_224049_first.jpg	2019-06-04 22:40:00	2019-06-04 23:10:00
Video2019/FARALLON3/FARALLON3_20190604_231049_first.jpg	2019-06-04 23:10:00	2019-06-04 23:40:00
Video2019/FARALLON3/FARALLON3_20190604_234049_first.jpg	2019-06-04 23:40:00	2019-06-05 00:00:00
Video2019/FARALLON3/FARALLON3_20190605_000000_first.jpg	2019-06-05 00:00:00	2019-06-05 00:30:00
Video2019/FARALLON3/FARALLON3_20190605_003000_first.jpg	2019-06-05 00:30:00	2019-06-05 01:00:00
Video2019/FARALLON3/FARALLON3_20190605_010000_first.jpg	2019-06-05 01:00:00	2019-06-05 01:30:00
Video2019/FARALLON3/FARALLON3_20190605_013000_first.jpg	2019-06-05 01:30:00	2019-06-05 02:00:00
Video2019/FARALLON3/FARALLON3_20190605_020000_first.jpg	2019-06-05 02:00:00	2019-06-05 02:30:00
Video2019/FARALLON3/FARALLON3_20190605_034429_first.jpg	2019-06-05 03:44:00	2019-06-05 04:14:00
Video2019/FARALLON3/FARALLON3_20190605_041429_first.jpg	2019-06-05 04:14:00	2019-06-05 04:44:00
Video2019/FARALLON3/FARALLON3_20190605_044429_first.jpg	2019-06-05 04:44:00	2019-06-05 05:14:00
Video2019/FARALLON3/FARALLON3_20190605_051429_first.jpg	2019-06-05 05:14:00	2019-06-05 05:44:00
Video2019/FARALLON3/FARALLON3_20190605_054429_first.jpg	2019-06-05 05:44:00	2019-06-05 06:00:00
Video2019/FARALLON3/FARALLON3_20190605_060015_first.jpg	2019-06-05 06:00:00	2019-06-05 06:30:00
Video2019/FARALLON3/FARALLON3_20190605_063015_first.jpg	2019-06-05 06:30:00	2019-06-05 07:00:00
Video2019/FARALLON3/FARALLON3_20190605_070015_first.jpg	2019-06-05 07:00:00	2019-06-05 07:30:00
Video2019/FARALLON3/FARALLON3_20190605_073015_first.jpg	2019-06-05 07:30:00	2019-06-05 08:00:00
Video2019/FARALLON3/FARALLON3_20190605_080015_first.jpg	2019-06-05 08:00:00	2019-06-05 08:15:00
Video2019/FARALLON3/FARALLON3_20190605_081558_first.jpg	2019-06-05 08:15:00	2019-06-05 08:45:00
Video2019/FARALLON3/FARALLON3_20190605_084558_first.jpg	2019-06-05 08:45:00	2019-06-05 09:15:00
Video2019/FARALLON3/FARALLON3_20190605_091558_first.jpg	2019-06-05 09:15:00	2019-06-05 09:45:00
Video2019/FARALLON3/FARALLON3_20190605_094558_first.jpg	2019-06-05 09:45:00	2019-06-05 10:15:00
Video2019/FARALLON3/FARALLON3_20190605_101558_first.jpg	2019-06-05 10:15:00	2019-06-05 10:31:00
Video2019/FARALLON3/FARALLON3_20190605_103143_first.jpg	2019-06-05 10:31:00	2019-06-05 11:01:00
Video2019/FARALLON3/FARALLON3_20190605_110143_first.jpg	2019-06-05 11:01:00	2019-06-05 11:31:00
Video2019/FARALLON3/FARALLON3_20190605_113143_first.jpg	2019-06-05 11:31:00	2019-06-05 12:01:00
Video2019/FARALLON3/FARALLON3_20190605_120143_first.jpg	2019-06-05 12:01:00	2019-06-05 12:31:00
Video2019/FARALLON3/FARALLON3_20190605_123143_first.jpg	2019-06-05 12:31:00	2019-06-05 12:47:00
Video2019/FARALLON3/FARALLON3_20190605_124725_first.jpg	2019-06-05 12:47:00	2019-06-05 13:17:00
